Iteration,Reward Min,Reward Mean,Reward Max,Episode Length Mean
1.0,-34.581682847078326,13.920859801932579,223.37806356565088,11.375
2.0,-34.581682847078326,2.1571265547229803,223.37806356565088,11.8125
3.0,-34.581682847078326,-2.289580983117988,223.37806356565088,11.6
4.0,-34.581682847078326,-2.1067071996052524,223.37806356565088,11.9375
5.0,-34.581682847078326,-2.8827341164246247,223.37806356565088,11.926829268292684
6.0,-34.581682847078326,-4.148931514863171,223.37806356565088,11.89795918367347
7.0,-34.581682847078326,-5.932525094299851,223.37806356565088,11.728813559322035
8.0,-34.581682847078326,-5.27925948495453,223.37806356565088,11.746268656716419
9.0,-34.581682847078326,0.14104667873903712,226.4440747751298,11.826666666666666
10.0,-34.581682847078326,-0.18851345818194482,226.4440747751298,11.857142857142858
11.0,-34.581682847078326,-0.35839316960320844,226.4440747751298,11.891304347826088
12.0,-34.581682847078326,-1.3368758792329598,238.00932259583183,11.78
13.0,-33.19528508664753,0.7082527419915173,238.00932259583183,11.78
14.0,-32.96522153241205,1.7449406402357197,238.00932259583183,11.65
15.0,-32.96522153241205,1.396975979661135,238.00932259583183,11.64
